2025-05-28T16:13:00Z,1.34704,1.34715,1.34694,1.34695,42
2025-05-28T16:14:00Z,1.34694,1.34709,1.34683,1.34694,61
2025-05-28T16:15:00Z,1.34694,1.34722,1.34694,1.34709,55
2025-05-28T16:16:00Z,1.34709,1.34709,1.34696,1.34702,68
2025-05-28T16:17:00Z,1.34703,1.34718,1.34701,1.34714,42
2025-05-28T16:18:00Z,1.34714,1.34744,1.34713,1.34744,46
2025-05-28T16:19:00Z,1.34744,1.34747,1.34724,1.34731,50
2025-05-28T16:20:00Z,1.34731,1.34760,1.34731,1.34747,76
2025-05-28T16:21:00Z,1.34747,1.34748,1.34730,1.34731,55
2025-05-28T16:22:00Z,1.34731,1.34740,1.34724,1.34730,45
2025-05-28T16:23:00Z,1.34729,1.34741,1.34729,1.34732,48
2025-05-28T16:24:00Z,1.34732,1.34733,1.34712,1.34730,45
2025-05-28T16:25:00Z,1.34731,1.34742,1.34722,1.34723,44
2025-05-28T16:26:00Z,1.34724,1.34725,1.34700,1.34709,74
2025-05-28T16:27:00Z,1.34707,1.34712,1.34695,1.34712,53
2025-05-28T16:28:00Z,1.34712,1.34732,1.34711,1.34730,68
2025-05-28T16:29:00Z,1.34731,1.34734,1.34722,1.34732,80
2025-05-28T16:30:00Z,1.34730,1.34754,1.34730,1.34743,87
2025-05-28T16:31:00Z,1.34748,1.34752,1.34726,1.34745,79
2025-05-28T16:32:00Z,1.34745,1.34754,1.34737,1.34743,61
2025-05-28T16:33:00Z,1.34743,1.34743,1.34714,1.34724,57
2025-05-28T16:34:00Z,1.34724,1.34732,1.34704,1.34704,43
2025-05-28T16:35:00Z,1.34704,1.34706,1.34692,1.34696,49
2025-05-28T16:36:00Z,1.34700,1.34702,1.34660,1.34670,57
2025-05-28T16:37:00Z,1.34667,1.34671,1.34650,1.34665,75
2025-05-28T16:38:00Z,1.34665,1.34667,1.34657,1.34661,60
2025-05-28T16:39:00Z,1.34661,1.34667,1.34655,1.34656,64
2025-05-28T16:40:00Z,1.34656,1.34672,1.34653,1.34666,65
2025-05-28T16:41:00Z,1.34671,1.34684,1.34663,1.34684,78
2025-05-28T16:42:00Z,1.34684,1.34694,1.34684,1.34692,46
2025-05-28T16:43:00Z,1.34692,1.34693,1.34673,1.34682,55
2025-05-28T16:44:00Z,1.34683,1.34691,1.34681,1.34691,46
2025-05-28T16:45:00Z,1.34691,1.34706,1.34683,1.34705,58
2025-05-28T16:46:00Z,1.34703,1.34736,1.34703,1.34725,63
2025-05-28T16:47:00Z,1.34724,1.34729,1.34712,1.34713,40
2025-05-28T16:48:00Z,1.34713,1.34735,1.34705,1.34731,75
2025-05-28T16:49:00Z,1.34731,1.34743,1.34727,1.34743,70
2025-05-28T16:50:00Z,1.34743,1.34748,1.34715,1.34715,38
2025-05-28T16:51:00Z,1.34715,1.34732,1.34712,1.34722,47
2025-05-28T16:52:00Z,1.34722,1.34726,1.34700,1.34701,61
2025-05-28T16:53:00Z,1.34699,1.34699,1.34658,1.34672,59
2025-05-28T16:54:00Z,1.34673,1.34682,1.34664,1.34671,47
2025-05-28T16:55:00Z,1.34671,1.34686,1.34661,1.34668,63
2025-05-28T16:56:00Z,1.34668,1.34681,1.34664,1.34673,84
2025-05-28T16:57:00Z,1.34673,1.34673,1.34659,1.34666,56
2025-05-28T16:58:00Z,1.34666,1.34685,1.34665,1.34666,82
2025-05-28T16:59:00Z,1.34665,1.34693,1.34665,1.34682,59
2025-05-28T17:00:00Z,1.34683,1.34686,1.34662,1.34686,71
2025-05-28T17:01:00Z,1.34687,1.34718,1.34676,1.34704,89
2025-05-28T17:02:00Z,1.34707,1.34720,1.34689,1.34689,93
2025-05-28T17:03:00Z,1.34690,1.34713,1.34677,1.34711,105
2025-05-28T17:04:00Z,1.34711,1.34712,1.34691,1.34703,81
2025-05-28T17:05:00Z,1.34703,1.34704,1.34663,1.34678,89
